,party,text,label
2490,gruene,"Wir fördern multiprofessionelle Teams, in denen sich Lehrkräfte, Schulsozialarbeiter*innen, Erzieher*innen, Schulpsycholog*innen und weitere in der Schule oder Region tätige Fachkräfte gegenseitig ergänzen und mit unterschiedlichen Perspektiven bereichern, um die Schüler*innen und ihre Familien bestmöglich unterstützen zu können.",506.0
2491,gruene,"Dazu gehört es, systematische Vorsorgearbeit zu leisten, Lernrückstände zu schließen und deutsche wie auch muttersprachliche Sprachfertigkeiten zu fördern.",506.0
2492,gruene,Mehrsprachigkeit sollte als Reichtum begriffen werden und nicht als Defizit.,607.2
2493,gruene,Alle Akteur*innen kooperieren auf Augenhöhe.,506.0
2494,gruene,So werden auch die Partizipation der Schüler*innen und die Kooperation mit Eltern verbessert und Schulen werden zu Unterstützungsorten für die ganze Familie.,506.0
2495,gruene,Wir wollen die psychische Gesundheit von Kindern und Jugendlichen nachhaltig besser schützen.,504.0
2496,gruene,Schüler*innen sollen sich wohlfühlen können und sich in der Schule sicher fühlen.,506.0
2497,gruene,"Nicht nur im Klassenzimmer, sondern auch auf dem Pausenhof, in den Gängen und in den sanitären Räumlichkeiten.",506.0
2498,gruene,Darum wollen wir in eine bessere Lernumgebung und höhere Bildungsqualität investieren.,506.0
2499,gruene,"Welche Maßnahmen für Bildungsgerechtigkeit, auch im internationalen Vergleich, gut funktionieren, soll wissenschaftlich intensiver eruiert und mit Handlungsempfehlungen versehen werden.",503.0
2501,gruene,"Bildung in der digitalen Welt ist viel mehr als Wissensvermittlung, sie ist ein Schlüssel für Zukunftskompetenzen.",506.0
2502,gruene,"Die Digitalisierung hat unsere Art zu leben verändert, also muss sich auch unsere Art, Schule zu denken, wandeln.",506.0
2503,gruene,Dazu gehören selbstverständlich auch Berufsschulen und -kollegs.,411.0
2504,gruene,"Mit Lehrer*innen, die Kompetenzorientierung in den Mittelpunkt des Lernens rücken, Schüler*innen, die sich spielerisch, zum Beispiel durch Game-based Learning, kooperativ neue Inhalte erschließen, und Schulen, die dafür technisch optimal aufgestellt sind.",506.0
2505,gruene,Dabei müssen sowohl das technische Grundverständnis als auch die soziale Dimension der digitalen Entwicklung Thema sein.,411.0
2506,gruene,"Allerdings hat die Pandemie gezeigt, dass es schon an den Grundlagen fehlt, auch im Vergleich mit anderen Ländern.",411.0
2507,gruene,"Das wollen wir ändern: mit einer zeitgemäßen, datenschutzfreundlichen digitalen Ausstattung und mit Strukturen, die die Schulen beim digitalen Lehren und Lernen wirkungsvoll unterstützen – mit kontinuierlichen Fort- und Weiterbildungsangeboten für das pädagogische Fachpersonal sowie einem zentralen Ort der Beratung und des Austauschs zur Bildung in einer digitalen Welt.",506.0
2508,gruene,"Hauptberufliche Administrator*innen sind notwendig, um die technische Infrastruktur an Schulen aufzubauen und zu pflegen.",506.0
2509,gruene,Wir wollen dies im Rahmen der Befugnisse des Bundes fördern.,506.0
2510,gruene,Gemeinsam mit den Ländern wollen wir die digitale Ausbildung der Lehrer*innen verbessern.,506.0
2511,gruene,"Wir wollen, dass Tablet oder Laptop selbstverständliche Lernmittel sind.",506.0
2512,gruene,"Unser Ziel ist es, allen Schüler*innen neue Arten des Lernens zu ermöglichen und sie auch auf eine selbstbestimmte und gesunde Teilhabe in einer digitalisierten Welt vorzubereiten.",506.0
2513,gruene,Dafür wollen wir Anwendungen wie quelloffene und sichere Lernplattformen oder Videokonferenzsysteme umfassend fördern,411.0
2514,gruene,und setzen uns für die Umsetzung des Rechts auf Löschung personenbezogener Daten für Kinder ein.,403.0
2515,gruene,"Zukunftskompetenzen wie Kooperation, Kommunikation, Kreativität und kritisches Denken werden immer relevanter.",506.0
2516,gruene,"Diese Zukunftskompetenzen möchten wir so fördern, wie es am pädagogisch sinnvollsten ist, ob digital oder analog.",506.0
2517,gruene,Dazu gehört auch die Förderung der MINT-Themen an Schulen.,506.0
2518,gruene,Durch die Digitalisierung ist Bildung weniger ortsgebunden: Neue Freiräume für überregionale und internationale Kooperationen mit Bildungs- und Kultureinrichtungen entstehen.,411.0
2519,gruene,"Um das alles umzusetzen, wollen wir auch den DigitalPakt zu einem echten gemeinsamen Vorhaben nachhaltig und dauerhaft weiterentwickeln – mit klaren Zielen und Zeithorizonten, die gemeinsam im Rahmen der jeweiligen Verantwortung von Bund, Ländern und Kommunen erreicht werden sollen.",411.0
2521,gruene,"Wir fördern die Umsetzung des UNESCO-Programms Bildung für nachhaltige Entwicklung, das weltweit die Integration von BNE in alle Bildungsnetzwerke und auf kommunaler Ebene vorantreiben soll.",506.0
2522,gruene,BNE ist deshalb in allen Bildungsphasen und Bildungsbereichen gemäß des nationalen Aktionsplans BNE zu verankern.,506.0
2523,gruene,"Um Anreize für Kommunen zu schaffen, werden in Kooperation mit den Ländern lokale und regionale Bildungsnetzwerke initiiert und unterstützt.",506.0
2524,gruene,Das vom Bund geförderte BNE-Kompetenzzentrum begleitet bereits rund 50 der über 10.000 Kommunen in Deutschland.,506.0
2525,gruene,"Es muss gestärkt werden, um mehr Kommunen Angebote machen zu können.",506.0
2527,gruene,"Unser Ziel ist ein Bildungssystem, das überall und für alle gute Ausgangsbedingungen für eine gebührenfreie, zukunftsgerichtete und inklusive Bildung sichert",506.0
2528,gruene,"und unabhängig von Geschlecht, Herkunft, Aufenthaltstitel oder Behinderungen gleiche und gerechte Chancen garantiert .",503.0
2529,gruene,"Für notwendige Maßnahmen braucht es einerseits eine ausreichende finanzielle Ausstattung der Länder,",301.0
2530,gruene,"andererseits wollen wir die Zusammenarbeit zwischen Bund, Ländern und Kommunen verfassungsrechtlich absichern.",302.0
2531,gruene,"So sollen Schulen zu Orten werden, die – verankert in der Nachbarschaft – auf die Entwicklung der jeweiligen Potenziale der Kinder ausgerichtet sind.",506.0
2532,gruene,Schulen brauchen dafür eigene Entscheidungsspielräume.,506.0
2533,gruene,"Grundlage all dessen ist jedoch eine kluge, vorausschauende, mehr Flexibilität ermöglichende Bildungsfinanzierung, vor allem in den Grundschulen und KiTas, da hier die Basis gelegt wird.",506.0
2534,gruene,"In Abstimmung mit den Ländern setzen wir uns für moderne, nachhaltige und einheitlichere Bildungsziele",302.0
2535,gruene,und die Umsetzung des grundgesetzlich verbrieften Sonderungsverbots ein.,503.0
2536,gruene,In der KiTa sowie allen Schulformen müssen Kinder und Jugendliche sich frei entwickeln können und vor Diskriminierung geschützt sein.,503.0
2537,gruene,"Sie brauchen dafür Ansprechpersonen und es braucht Bildungsprogramme zu Antidiskriminierung, Diversität, LSBTIQ* und Demokratieverständnis.",506.0
2540,gruene,"Trotz enormen Fachkräftemangels sinkt die Zahl der jungen Menschen, die eine Berufsausbildung beginnen.",411.0
2541,gruene,Gleichzeitig landen immer mehr in den Warteschleifen des Übergangssystems.,411.0
2542,gruene,Die duale Ausbildung muss auf sichere Beine gestellt werden.,411.0
2543,gruene,Wir wollen mit der Ausbildungsgarantie allen jungen Menschen den Beginn einer anerkannten Ausbildung ermöglichen und das Recht auf Ausbildung absichern.,411.0
2544,gruene,"Dafür fördern wir verstärkt Verbundausbildungen und nutzen, wo notwendig, auch außerbetriebliche Ausbildungen.",411.0
2545,gruene,"Unternehmen, die ausbilden wollen, unterstützen wir über eine Umlagefinanzierung.",411.0
2546,gruene,"So kann es gelingen, dass Betriebe ermutigt werden, weiterhin und verstärkt auszubilden, und junge Menschen – gerade in ländlichen Regionen – erhalten eine Bleibeperspektive.",411.0
2547,gruene,Mit dem Ausbau und der Verbesserung der inklusiven assistierten Ausbildung und ausbildungsbegleitender Hilfen wollen wir mehr Jugendliche in Ausbildung unterstützen.,411.0
2548,gruene,"Einzelne Ausbildungsbausteine sollen als Teilqualifikationen zertifiziert und anerkannt werden können, damit keine Leistung auf dem Weg zum vollwertigen Berufsabschluss verloren geht.",411.0
2549,gruene,"Zudem wollen wir uns bei den zuständigen Stellen dafür einsetzen, dass Prüfungen in leichter Sprache vermehrt möglich gemacht werden.",503.0
2550,gruene,"Damit alle Jugendlichen am Übergang von der Schule in den Beruf gute Beratung und in der Anfangsphase ihrer Ausbildung eine gute Betreuung aus einer Hand und unter einem Dach erhalten, unterstützen wir den Ausbau flächendeckender Jugendberufsagenturen.",411.0
2551,gruene,Wir werden die Berufsberatung und die Leistungen zur Förderung der beruflichen Qualifizierung bis zur beruflichen Ersteingliederung bündeln und gemeinsam mit der Arbeitsagentur stärken.,701.0
2553,gruene,"In Deutschland gibt es hochwertige Bildungswege, sowohl an Hochschulen als auch im dualen Berufsbildungssystem.",601.1
2554,gruene,"Wir wollen, dass berufliche und akademische Bildung gleichwertige Chancen auf eine selbstbestimmte Lebensplanung und ein erfolgreiches Arbeitsleben bieten",503.0
2555,gruene,und eine echte Wahlfreiheit für junge Menschen besteht.,201.1
2556,gruene,Sowohl Ausbildung als auch Studium vermitteln wertvolle und vielfältig einsetzbare Fähigkeiten.,506.0
2557,gruene,Dafür müssen alle berufsbildenden Schulen gut ausgestattet sein und Ausbildungen müssen ein eigenständiges Leben oberhalb der Armutsgrenze ermöglichen.,411.0
2558,gruene,"Deshalb setzen wir uns für eine Mindestausbildungsvergütung von mindestens 80 Prozent der durchschnittlichen, tariflichen Ausbildungsvergütungen ein.",411.0
2559,gruene,Abschlussvoraussetzungen für die Eingruppierung in Entgeltgruppen des öffentlichen Dienstes im gehobenen und höheren Dienst wollen wir im Bund flexibilisieren und die Gleichwertigkeit von beruflicher und akademischer Bildung bei Ausschreibungen der Bundesbehörden stärken.,503.0
2560,gruene,Daneben sind Talentscouting-Programme genauso wie die Begabtenförderung unabhängig vom Bildungsgang auszubauen.,506.0
2561,gruene,Ausbildung und Studium sind Zeit Neues zu entdecken.,506.0
2562,gruene,Deshalb sollen mehr Auslandsaufenthalte für Auszubildende und Studierende ermöglicht werden.,107.0
2563,gruene,Ebenso wollen wir Studium und Ausbildung für Menschen aus dem Ausland erleichtern.,602.2
2564,gruene,"Wir unterstützen die Aufstockung der europäischen Förderprogramme wie ERASMUS+ und möchten, dass mindestens 10 Prozent der Auszubildenden einen Auslandsaufenthalt antreten können.",108.0
2565,gruene,So internationalisieren wir neben der akademischen auch die berufliche Bildung.,107.0
2567,gruene,"Wir wollen, dass sich jede*r eine schulische Ausbildung oder ein Studium leisten kann, unabhängig von der Einkommens- und Vermögenssituation der Eltern.",503.0
2568,gruene,Dafür wollen wir das BAföG neu aufsetzen und zu einer Grundsicherung für alle Studierenden und Auszubildenden umbauen.,504.0
2569,gruene,"Sie soll in einem ersten Schritt aus einem Garantiebetrag und einem Bedarfszuschuss bestehen, der den Gesamtbetrag im Vergleich zum heutigen BAföG substanziell erhöht und dem Großteil des in Frage kommenden Personenkreises zugutekommt.",504.0
2570,gruene,Studierende oder Auszubildende bekommen den Betrag direkt überwiesen.,504.0
2571,gruene,Perspektivisch soll sie elternunabhängig gestaltet sein.,503.0
2572,gruene,"Da nicht jeder Bildungsweg linear ist oder zum Teil berufsbegleitend verläuft, wollen wir die Bildungsfinanzierung noch stärker altersunabhängig konzipieren.",503.0
2573,gruene,Ein Schritt in diese Richtung ist die Einführung eines Weiterbildungs-BAföGs.,504.0
2574,gruene,"Menschen mit Behinderung erhalten weiter gehende, unbürokratische Unterstützung.",503.0
2575,gruene,Studien- und Verwaltungsgebühren an staatlichen Hochschulen lehnen wir ab.,506.0
2576,gruene,"Die studentische Krankenversicherung wollen wir, insbesondere mit Blick auf die Alters- und Semestergrenzen, weiterentwickeln.",504.0
2577,gruene,"Solange die Regelstudienzeit relevant für die Studienfinanzierung ist, soll Engagement von Studierenden durch verbesserte Anrechnungsmöglichkeiten von ehrenamtlicher Arbeit gefördert werden.",606.1
2578,gruene,Wir wollen Studierende und ihre Vertretungen auf Bundesebene stärker einbeziehen und ihre Mitsprachemöglichkeiten in hochschul- und wissenschaftspolitischen Fragen ausbauen.,506.0
2579,gruene,"Dafür wollen wir zum Beispiel auf Bundesebene den Weg bereiten, eine Vertretung aller Studierenden einzuführen.",506.0
2580,gruene,Sie soll von Studierenden vollständig selbst verwaltet werden und unabhängig von anderen Institutionen agieren.,506.0
2583,gruene,"Die Möglichkeit zur beruflichen Neuorientierung und der Freiraum, Neues zu lernen, sind in einer modernen Wissensgesellschaft und Arbeitswelt im Umbruch, die Chancen bieten soll, unerlässlich.",701.0
2584,gruene,"Auch durch die Corona-Pandemie ist bei vielen die Notwendigkeit entstanden, sich neue Arbeitsfelder zu erschließen.",701.0
2585,gruene,"Wir wollen, dass jede*r, egal ob arbeitslos, selbständig oder angestellt, künftig selbstbestimmt neue berufliche Perspektiven entwickeln kann.",701.0
2586,gruene,Wir treten daher für einen individuellen Rechtsanspruch auf Weiterbildung und Qualifizierung ein.,411.0
2587,gruene,"Zur sozialen Absicherung ist für arbeitsmarktbedingte Weiterbildungen und Qualifizierungen ein auskömmliches Weiterbildungsgeld nötig, für alle anderen, die sich beruflich entwickeln oder neuorientieren wollen, ein Weiterbildungs-BAföG.",504.0
2588,gruene,"So profitieren auch diejenigen, die bei der beruflichen Weiterbildung und Qualifizierung bislang das Nachsehen haben, etwa Frauen, Menschen mit Migrationsgeschichte oder Behinderungen und alle prekär Beschäftigten.",503.0
2589,gruene,"Um abhängig Beschäftigten die Zeit für eine berufliche Qualifizierung und Weiterbildung einzuräumen, wollen wir einen Freistellungsanspruch mit Rückkehrrecht auf den vorherigen Stundenumfang einführen.",411.0
2590,gruene,Daneben werden wir für eine verbesserte und gebündelte Beratung und Unterstützung Bildungsagenturen aufbauen.,411.0
2591,gruene,Dort sollen sich die relevanten regionalen Träger von Weiterbildung vernetzen.,411.0
2592,gruene,Wir setzen uns für gute Arbeitsbedingungen und faire Vergütung in der Weiterbildung ein und wollen die Volkshochschulen und ähnliche öffentliche und gemeinnützige Bildungseinrichtungen als wichtige Partner*innen der Weiterbildung unterstützen.,411.0
2594,gruene,Immer noch können mehr als gut sechs Millionen Menschen ab 18 Jahren in Deutschland nicht ausreichend lesen und schreiben.,506.0
2595,gruene,"Sie haben also Schwierigkeiten, ganze Texte zu verstehen und sind somit in ihrer gesellschaftlichen Teilhabe beeinträchtigt.",506.0
2596,gruene,Diese Zahlen sind 100 Jahre nach Einführung der allgemeinen Schulpflicht und in einer der reichsten Industrienationen der Welt nicht hinnehmbar.,506.0
2597,gruene,"Wir wollen Geld und Kurskapazitäten bereitstellen – für Erwachsene, aber auch für Kinder.",506.0
2598,gruene,Denn die Ursachen liegen oft schon im Vorschulalter.,506.0
2599,gruene,Wir wollen konkrete Reduktionsziele für Analphabetismus festlegen und evaluieren.,506.0
2600,gruene,"In öffentlichen Bereichen wollen wir die barrierefreie Kommunikation fördern, um allen Menschen gesellschaftliche Teilhabe zu ermöglichen.",503.0
2603,gruene,"Die großen Herausforderungen unserer Zeit wie die Klimakrise, Pandemien oder auch eine effizientere Nutzung von Rohstoffen können wir nur mit der Hilfe von innovativen Lösungen und Fortschritt bewältigen.",411.0
2604,gruene,Der Markt kann dabei nicht alles allein.,403.0
2605,gruene,Bei der Lösung solch großer Aufgaben muss der Staat Innovationen missionsorientiert vorantreiben.,403.0
2606,gruene,"Er soll klare Zielvorgaben machen, Anreize schaffen, Kooperationen von Unternehmen, Hochschulen und Zivilgesellschaft organisieren",403.0
2607,gruene,und mit gezielter Forschungsförderung und strategischer Industrie- und Beschaffungspolitik Dynamik entfachen.,411.0
2608,gruene,"Ein Hochschul-Campus wird hier zum Experimentierraum für reale Veränderungen, der stark mit seiner Umgebung vernetzt ist und Strahlkraft in die ganze Region entwickelt.",411.0
